"Greene County Airport;""WAY"";""Waynesburg"";""Waynesburg""",,,,,,,
"Greeneville?€?Greene County Municipal Airport;""GCY"";""Greeneville"";""Greeneville""",,,,,,,
"Greenlee County Airport;""CFT"";""Clifton"";""Clifton""",,,,,,,
"Greenvale Airport;""GVP"";""Greenvale"";""Greenvale""",,,,,,,
"Greenville Airport;""GRE"";""Greenville"";""Greenville""",,,,,,,
"Greenville Downtown Airport;""GMU"";""Greenville"";""Greenville""",,,,,,,
"Greenville/Sinoe Airport;""SNI"";""Greenville"";""Greenville""",,,,,,,
"Greenville?€?Spartanburg International Airport;""GSP"";""Greenville"";""Greenville""",,,,,,,
"Greenway Sound Water Aerodrome;""YGN"";""Greenway Sound"";""Greenway Sound""",,,,,,,
"Greenwood County Airport;""GRD"";""Greenwood"";""Greenwood""",,,,,,,
"Greenwood?€?Leflore Airport;""GWO"";""Greenwood"";""Greenwood""",,,,,,,
"Gregorio Luper??n International Airport;""POP"";""San Felipe de Puerto Plata"";""San Felipe de Puerto Plata""",,,,,,,
"Gregory Downs Airport;""GGD"";""Gregory Downs"";""Gregory Downs""",,,,,,,
"Gregory Lake Seaplane Base;""NUA"";""Nuwara Eliya"";""Nuwara Eliya""",,,,,,,
"Grenfell Airport;""GFE"";""Grenfell"";""Grenfell""",,,,,,,
"Grenoble?€?Is??re Airport;""GNB"";""Grenoble"";""Grenoble""",,,,,,,
"Greymouth Airport;""GMN"";""Greymouth"";""Greymouth""",,,,,,,
"Grider Field;""PBF"";""Pine Bluff"";""Pine Bluff""",,,,,,,
"Griffing Sandusky Airport;""SKY"";""Sandusky"";""Sandusky""",,,,,,,
"Griffiss International Airport;""RME"";""Rome"";""Rome""",,,,,,,
"Griffith Airport;""GFF"";""Griffith"";""Griffith""",,,,,,,
"Grise Fiord Airport;""YGZ"";""Grise Fiord"";""Grise Fiord""",,,,,,,
"Grissom Air Reserve Base;""GUS"";""Peru"";""Peru""",,,,,,,
"Grodno Airport;""GNA"";""Grodno"";""Grodno""",,,,,,,
"Groningen Airport Eelde;""GRQ"";""Groningen"";""Groningen""",,,,,,,
"Groote Eylandt Airport;""GTE"";""Groote Eylandt"";""Groote Eylandt""",,,,,,,
"Grootfontein Air Base;""GFY"";""Grootfontein"";""Grootfontein""",,,,,,,
"Grosseto Airport;""GRS"";""Grosseto"";""Grosseto""",,,,,,,
"Groton?€?New London Airport;""GON"";""Groton"";""Groton""",,,,,,,
"Grozny Airport;""GRV"";""Grozny"";""Grozny""",,,,,,,
"Grundarfj??r??ur Airport;""GUU"";""Grundarfj??r??ur"";""Grundarfj??r??ur""",,,,,,,
"Gu??piles Airport;""GPL"";""Gu??piles"";""Gu??piles""",,,,,,,
"Guacamayas Airport;""GCA"";""Guacamayas"";""Guacamayas""",,,,,,,
"Guadalajara International Airport;""GDL"";""Guadalajara"";""Guadalajara""",,,,,,,
"Guadalupe Airport;""GDP"";""Guadalupe"";""Guadalupe""",,,,,,,
"Guajar??-Mirim Airport;""GJM"";""Guajar??-Mirim"";""Guajar??-Mirim""",,,,,,,
"Gualeguaych?? Airport;""GHU"";""Gualeguaych??"";""Gualeguaych??""",,,,,,,
"Guamal Airport;""GAA"";""Guamal"";""Guamal""",,,,,,,
"Guanaja Airport;""GJA"";""Guanaja"";""Guanaja""",,,,,,,
"Guanambi Airport;""GNM"";""Guanambi"";""Guanambi""",,,,,,,
"Guanare Airport;""GUQ"";""Guanare"";""Guanare""",,,,,,,
"Guanghan Airport;""GHN"";""Guanghan"";""Guanghan""",,,,,,,
"Guangyuan Panlong Airport;""GYS"";""Guangyuan"";""Guangyuan""",,,,,,,
"Guangzhou Baiyun International Airport;""CAN"";""Guangzhou"";""Guangzhou""",,,,,,,
"Guantanamo Bay Naval Base;""NBW"";""Guangzhou"" Bay"";""Guant??namo Bay""",,,,,,,
"Guapi Airport;""GPI"";""Guapi"";""Guapi""",,,,,,,
"Guaran?? International Airport;""AGT"";""Ciudad del Este"";""Ciudad del Este""",,,,,,,
"Guarapari Airport;""GUZ"";""Guarapari"";""Guarapari""",,,,,,,
"Guaratinguet?? Airport;""GUJ"";""Guaratinguet??"";""Guaratinguet??""",,,,,,,
"Guardiamarina Za??artu Airport;""WPU"";""Puerto Williams"";""Puerto Williams""",,,,,,,
"Guari Airport;""GUG"";""Guari"";""Guari""",,,,,,,
"Guasdualito Airport;""GDO"";""Guasdualito"";""Guasdualito""",,,,,,,
"Guasopa Airport;""GAZ"";""Guasopa"";""Guasopa""",,,,,,,
"Guayaramer??n Airport;""GYA"";""Guayaramer??n"";""Guayaramer??n""",,,,,,,
"Guelmim Airport;""GLN"";""Guelmim"";""Guelmim""",,,,,,,
"Guemar Airport;""ELU"";""El Oued"";""El Oued""",,,,,,,
"Guerima Airport;""GMC"";""Guerima"";""Guerima""",,,,,,,
"Guernsey Airport;""GCI"";""Guernsey"";""Guernsey""",,,,,,,
"Guerrero Negro Airport;""GUB"";""Guerrero Negro"";""Guerrero Negro""",,,,,,,
"Guiglo Airport;""GGO"";""Guiglo"";""Guiglo""",,,,,,,
"Guilin Liangjiang International Airport;""KWL"";""Guilin"";""Guilin""",,,,,,,
"Guillermo Le??n Valencia Airport;""PPN"";""Popay??n"";""Popay??n""",,,,,,,
"Guimar??es Airport;""GMS"";""Guimar??es"";""Guimar??es""",,,,,,,
"Guiyang Longdongbao International Airport;""KWE"";""Guiyang"";""Guiyang""",,,,,,,
"Gujrat Airport;""GRT"";""Gujrat"";""Gujrat""",,,,,,,
"Gulfport?€?Biloxi International Airport;""GPT"";""Gulfport"";""Gulfport""",,,,,,,
"Gulgubip Airport;""GLP"";""Gulgubip"";""Gulgubip""",,,,,,,
"Gulkana Airport;""GKN"";""Gulkana"";""Gulkana""",,,,,,,
"Gulu Airport;""ULU"";""Gulu"";""Gulu""",,,,,,,
"Guna Airport;""GUX"";""Guna"";""Guna""",,,,,,,
"Gunnedah Airport;""GUH"";""Gunnedah"";""Gunnedah""",,,,,,,
"Gunnison?€?Crested Butte Regional Airport;""GUC"";""Gunnison"";""Gunnison""",,,,,,,
"Gunsan Airport;""KUV"";""Gunsan"";""Gunsan""",,,,,,,
"Gunung Batin Airport;""AKQ"";""Astraksetra"";""Astraksetra""",,,,,,,
"Gunung Bintang Airport;""OKL"";""Oksibil"";""Oksibil""",,,,,,,
"Gur???? Airport;""VJQ"";""Gur????"";""Gur????""",,,,,,,
"Gurayat Domestic Airport;""URY"";""Qurayyat"";""Qurayyat""",,,,,,,
"Guriaso Airport;""GUE"";""Guriaso"";""Guriaso""",,,,,,,
"Gurney Airport;""GUR"";""Alotau"";""Alotau""",,,,,,,
"Gurupi Airport;""GRP"";""Gurupi"";""Gurupi""",,,,,,,
"Gusap Airport;""GAP"";""Gusap"";""Gusap""",,,,,,,
"Gustaf III Airport;""SBH"";""Gustavia"";""Gustavia""",,,,,,,
"Gustavo Artunduaga Paredes Airport;""FLA"";""Florencia (Caquet??)"";""Florencia (Caquet??)""",,,,,,,
"Gustavo Rizo Airport;""BCA"";""Baracoa"";""Baracoa""",,,,,,,
"Gustavo Rojas Pinilla International Airport;""ADZ"";""San Andres Island"";""San Andres Island""",,,,,,,
"Gustavus Airport;""GST"";""Gustavus"";""Gustavus""",,,,,,,
"Gusti Syamsir Alam Airport;""KBU"";""Kotabaru"";""Kotabaru""",,,,,,,
"Guthrie?€?Edmond Regional Airport;""GOK"";""Guthrie"";""Guthrie""",,,,,,,
"Guymon Municipal Airport;""GUY"";""Guymon"";""Guymon""",,,,,,,
"Guyuan Liupanshan Airport;""GYU"";""Guyuan"";""Guyuan""",,,,,,,
"Gwa Airport;""GWA"";""Gwa"";""Gwa""",,,,,,,
"Gwadar International Airport;""GWD"";""Gwadar"";""Gwadar""",,,,,,,
"Gwangju Airport;""KWJ"";""Gwangju"";""Gwangju""",,,,,,,
"Gwinnett County Airport;""LZU"";""LaGrange"";""LaGrange""",,,,,,,
"Gympie Airport;""GYP"";""Gympie"";""Gympie""",,,,,,,
"H. Asan Airport;""SMQ"";""Sampit"";""Sampit""",,,,,,,
"H. H. Coffield Regional Airport;""RCK"";""Rockdale"";""Rockdale""",,,,,,,
"H. Hasan Aroeboesman Airport;""ENE"";""Ende"";""Ende""",,,,,,,
"H.A.S. Hanandjoeddin Airport;""TJQ"";""Tanjung Pandan"";""Tanjung Pandan""",,,,,,,
"H??ga Kusten Airport;""KRF"";""Kramfors"";""Kramfors""",,,,,,,
"H??lio Wasum Airport;""SQX"";""S??o Miguel do Oeste"";""S??o Miguel do Oeste""",,,,,,,
"H??lmav??k Airport;""HVK"";""H??lmav??k"";""H??lmav??k""",,,,,,,
"H??sav??k Airport;""HZK"";""H??sav??k"";""H??sav??k""",,,,,,,
"H??v??z?€?Balaton Airport;""SOB"";""H??v??z"";""H??v??z""",,,,,,,
"Habi Airport;""HBD"";""Habi"";""Habi""",,,,,,,
"Haelogo Airport;""HEO"";""Haelogo"";""Haelogo""",,,,,,,
"Hagerstown Regional Airport;""HGR"";""Hagerstown"";""Hagerstown""",,,,,,,
"Hagfors Airport;""HFS"";""Hagfors"";""Hagfors""",,,,,,,
"Haifa Airport;""HFA"";""Haifa"";""Haifa""",,,,,,,
"Haikou Meilan International Airport;""HAK"";""Haikou"";""Haikou""",,,,,,,
"Haines Airport;""HNS"";""Haines"";""Haines""",,,,,,,
"Haines Junction Airport;""YHT"";""Haines Junction"";""Haines Junction""",,,,,,,
"Haivaro Airport;""HIT"";""Haivaro"";""Haivaro""",,,,,,,
"Hakai Passage Water Aerodrome;""YHC"";""Hakai Passage"";""Hakai Passage""",,,,,,,
"Hakkari Y??ksekova Airport;""YKO"";""Hakk??ri"";""Hakk??ri""",,,,,,,
"Hakodate Airport;""HKD"";""Hakodate"";""Hakodate""",,,,,,,
"Halali Airport;""HAL"";""Halali"";""Halali""",,,,,,,
"Hale County Airport;""PVW"";""Plainview"";""Plainview""",,,,,,,
"Half Moon Bay Airport;""HAF"";""Half Moon Bay"";""Half Moon Bay""",,,,,,,
"Halifax County Airport;""RZZ"";""Roanoke Rapids"";""Roanoke Rapids""",,,,,,,
"Halifax Stanfield International Airport;""YHZ"";""Halifax"";""Halifax""",,,,,,,
"Halim Perdanakusuma International Airport;""HLP"";""Jakarta"";""Jakarta""",,,,,,,
"Haliwen Airport;""ABU"";""Atambua"";""Atambua""",,,,,,,
"Hall Beach Airport;""YUX"";""Hall Beach"";""Hall Beach""",,,,,,,
"Halle-Oppin Airport;""ZHZ"";""Oppin"";""Oppin""",,,,,,,
"Halli Airport;""KEV"";""Kuorevesi"";""Kuorevesi""",,,,,,,
"Halliburton Field;""DUC"";""Duncan"";""Duncan""",,,,,,,
"Halls Creek Airport;""HCQ"";""Halls Creek"";""Halls Creek""",,,,,,,
"Halmstad Airport;""HAD"";""Halmstad"";""Halmstad""",,,,,,,
"Haluoleo Airport;""KDI"";""Kendari"";""Kendari""",,,,,,,
"Hamad International Airport;""DOH"";""Doha"";""Doha""",,,,,,,
"Hamadan Airport;""HDM"";""Hamadan"";""Hamadan""",,,,,,,
"Hamar Airport, Stafsberg;""HMR"";""Hamar"";""Hamar""",,,,,,,
"Hambantota Sea Plane Base;""HBT"";""Hambantota"";""Hambantota""",,,,,,,
"Hamburg Airport;""HAM"";""Hamburg"";""Hamburg""",,,,,,,
"Hamburg Finkenwerder Airport;""XFW"";""Hamburg"";""Hamburg""",,,,,,,
"Hamedan Air Base;""NUJ"";""Hamadan"";""Hamadan""",,,,,,,
"Hami Airport;""HMI"";""Hami"";""Hami""",,,,,,,
"Hamid Karzai International Airport;""KBL"";""Kabul"";""Kabul""",,,,,,,
"Hamilton Airport;""HLT"";""Hamilton"";""Hamilton""",,,,,,,
"Hamilton Airport;""HLZ"";""Hamilton"";""Hamilton""",,,,,,,
"Hammerfest Airport;""HFT"";""Hammerfest"";""Hammerfest""",,,,,,,
"Hampton Municipal Airport;""HPT"";""Hampton"";""Hampton""",,,,,,,
"Hana Airport;""HNM"";""Hana"";""Hana""",,,,,,,
"Hanamaki Airport;""HNA"";""Hanamaki"";""Hanamaki""",,,,,,,
"Hancock County-Bar Harbor Airport;""BHB"";""Bar Harbor"";""Bar Harbor""",,,,,,,
"Handan Airport;""HDG"";""Handan"";""Handan""",,,,,,,
"Haneda Airport;""HND"";""Tokyo"";""Tokyo""",,,,,,,
"Hang Nadim Airport;""BTH"";""Batam"";""Batam""",,,,,,,
"Hangzhou Xiaoshan International Airport;""HGH"";""Hangzhou"";""Hangzhou""",,,,,,,
"Hanimaadhoo International Airport;""HAQ"";""Hanimaadhoo"";""Hanimaadhoo""",,,,,,,
"Hanksville Airport;""HVE"";""Hanksville"";""Hanksville""",,,,,,,
"Hannover Airport;""HAJ"";""Hanover"";""Hanover""",,,,,,,
"Hans Christian Andersen Airport;""ODE"";""Odense"";""Odense""",,,,,,,
"Hanzhong Chenggu Airport;""HZG"";""Hanzhong"";""Hanzhong""",,,,,,,
"Hao Airport;""HOI"";""Hao"";""Hao""",,,,,,,
"Harare International Airport;""HRE"";""Harare"";""Harare""",,,,,,,
"Harbin Taiping International Airport;""HRB"";""Harbin"";""Harbin""",,,,,,,
"Hargeisa International Airport;""HGA"";""Hargeisa"";""Hargeisa""",,,,,,,
"Harrell Field;""CDH"";""Camden"";""Camden""",,,,,,,
"Harriet Alexander Field;""SLT"";""Salida"";""Salida""",,,,,,,
"Harris County Airport;""PIM"";""Pine Mountain"";""Pine Mountain""",,,,,,,
"Harrisburg International Airport;""MDT"";""Harrisburg"";""Harrisburg""",,,,,,,
"Harrisburg-Raleigh Airport;""HSB"";""Harrisburg"";""Harrisburg""",,,,,,,
"Harrismith Airport;""HRS"";""Harrismith"";""Harrismith""",,,,,,,
"Harrison County Airport;""ASL"";""Marshall"";""Marshall""",,,,,,,
"Harry Clever Field;""PHD"";""New Philadelphia"";""New Philadelphia""",,,,,,,
"Harry Mwanga Nkumbula International Airport;""LVI"";""Livingstone"";""Livingstone""",,,,,,,
"Harry P. Williams Memorial Airport;""PTN"";""Patterson"";""Patterson""",,,,,,,
"Harry Stern Airport;""WAH"";""Wahpeton"";""Wahpeton""",,,,,,,
"Harstad/Narvik Airport, Evenes;""EVE"";""Harstad"";""Harstad""",,,,,,,
"Hartford?€?Brainard Airport;""HFD"";""Hartford"";""Hartford""",,,,,,,
"Hartley Bay Water Aerodrome;""YTB"";""Hartley Bay"";""Hartley Bay""",,,,,,,
"Hartness State Airport;""VSF"";""Springfield"";""Springfield""",,,,,,,
"Hartsfield-Jackson Atlanta International Airport;""ATL"";""Atlanta"";""Atlanta""",,,,,,,
"Hartsville Regional Airport;""HVS"";""Hartsville"";""Hartsville""",,,,,,,
"Haskovo Malevo Airport;""HKV"";""Haskovo"";""Haskovo""",,,,,,,
"Hassan I Airport;""EUN"";""Laayoune"";""Laayoune""",,,,,,,
"Hastings Airport;""HGS"";""Freetown"";""Freetown""",,,,,,,
"Hastings Municipal Airport;""HSI"";""Hastings"";""Hastings""",,,,,,,
"Hasvik Airport;""HAA"";""Hasvik"";""Hasvik""",,,,,,,
"Hat Yai International Airport;""HDY"";""Hat Yai"";""Hat Yai""",,,,,,,
"Hatay Airport;""HTY"";""Hatay"";""Hatay""",,,,,,,
"Hatchet Lake Airport;""YDJ"";""Hatchet Lake"";""Hatchet Lake""",,,,,,,
"Hateruma Airport;""HTR"";""Hateruma"";""Hateruma""",,,,,,,
"Hato Corozal Airport;""HTZ"";""Hato Corozal"";""Hato Corozal""",,,,,,,
"Hattiesburg Bobby L. Chain Municipal Airport;""HBG"";""Hattiesburg"";""Hattiesburg""",,,,,,,
"Hattiesburg?€?Laurel Regional Airport;""PIB"";""Hattiesburg"";""Hattiesburg""",,,,,,,
"Hatzfeldthaven Airport;""HAZ"";""Hatzfeldthaven"";""Hatzfeldthaven""",,,,,,,
"Haugesund Airport, Karm??y;""HAU"";""Haugesund"";""Haugesund""",,,,,,,
"Havadarya Airport;""HDR"";""Bandar Abbas"";""Bandar Abbas""",,,,,,,
"Haverfordwest Aerodrome;""HAW"";""Haverfordwest"";""Haverfordwest""",,,,,,,
"Havre City?€?County Airport;""HVR"";""Havre"";""Havre""",,,,,,,
"Havre Saint-Pierre Airport;""YGV"";""Havre-Saint-Pierre"";""Havre-Saint-Pierre""",,,,,,,
"Havryshivka Vinnytsia International Airport;""VIN"";""Vinnytsia"";""Vinnytsia""",,,,,,,
"Hawabango Airport;""HWA"";""Hawabango"";""Hawabango""",,,,,,,
"Hawarden Airport;""CEG"";""Chester"";""Chester""",,,,,,,
"Hawk Inlet Seaplane Base;""HWI"";""Hawk Inlet"";""Hawk Inlet""",,,,,,,
"Hawkins Field;""HKS"";""Jackson"";""Jackson""",,,,,,,
"Hawthorne Industrial Airport;""HTH"";""Hawthorne"";""Hawthorne""",,,,,,,
"Hawthorne Municipal Airport;""HHR"";""Hawthorne"";""Hawthorne""",,,,,,,
"Hay Airport;""HXX"";""Hay"";""Hay""",,,,,,,
"Hay River/Merlyn Carter Airport;""YHY"";""Hay River"";""Hay River""",,,,,,,
"Hayfields Airport;""HYF"";""Hayfields"";""Hayfields""",,,,,,,
"Hays Regional Airport;""HYS"";""Hays"";""Hays""",,,,,,,
"Hayward Executive Airport;""HWD"";""Hayward"";""Hayward""",,,,,,,
"Hazleton Municipal Airport;""HZL"";""Hazleton"";""Hazleton""",,,,,,,
"Hazyview Airport;""HZV"";""Hazyview"";""Hazyview""",,,,,,,
"Headingly Airport;""HIP"";""Headingly"";""Headingly""",,,,,,,
"Healy Lake Airport;""HKB"";""Healy Lake"";""Healy Lake""",,,,,,,
"Hearst (Ren?? Fontaine) Municipal Airport;""YHF"";""Hearst"";""Hearst""",,,,,,,
"Heathlands Airport;""HAT"";""Heathlands"";""Heathlands""",,,,,,,
"Heathrow Airport;""LHR"";""London"";""London""",,,,,,,
"Hechi Jinchengjiang Airport;""HCJ"";""Hechi"";""Hechi""",,,,,,,
"Hector International Airport;""FAR"";""Fargo"";""Fargo""",,,,,,,
"Hector Silva Airstrip;""BCV"";""Belmopan"";""Belmopan""",,,,,,,
"Hefei Xinqiao International Airport;""HFE"";""Hefei"";""Hefei""",,,,,,,
"Heho Airport;""HEH"";""Heho"";""Heho""",,,,,,,
"Heide?€?B??sum Airport;""HEI"";""Heide"";""Heide""",,,,,,,
"Heidelberg Airport;""HDB"";""Heidelberg"";""Heidelberg""",,,,,,,
"Heihe Airport;""HEK"";""Heihe"";""Heihe""",,,,,,,
"Heiweni Airport;""HNI"";""Heiweni"";""Heiweni""",,,,,,,
"Helena Regional Airport;""HLN"";""Helena"";""Helena""",,,,,,,
"Helenvale Airport;""HLV"";""Helenvale"";""Helenvale""",,,,,,,
"Heligoland Airport;""HGL"";""Heligoland"";""Heligoland""",,,,,,,
"Helmuth Baungartem Airport;""LOI"";""Lontras"";""Lontras""",,,,,,,
"Helsinki Airport;""HEL"";""Helsinki"";""Helsinki""",,,,,,,
"Helsinki-Malmi Airport;""HEM"";""Helsinki"";""Helsinki""",,,,,,,
"Hemavan T??rnaby Airport;""HMV"";""Hemavan"";""Hemavan""",,,,,,,
"Hemet-Ryan Airport;""HMT"";""Hemet"";""Hemet""",,,,,,,
"Henbury Airport;""HRY"";""Henbury"";""Henbury""",,,,,,,
"Henderson Executive Airport;""HSH"";""Las Vegas"";""Las Vegas""",,,,,,,
"Henderson Field;""MDY"";""Sand Island"";""Sand Island""",,,,,,,
"Hendrik Van Eck Airport;""PHW"";""Phalaborwa"";""Phalaborwa""",,,,,,,
"Hengchun Airport;""HCN"";""Hengchun"";""Hengchun""",,,,,,,
"Hengyang Nanyue Airport;""HNY"";""Hengyang"";""Hengyang""",,,,,,,
"Henrique de Carvalho Airport;""VHC"";""Saurimo"";""Saurimo""",,,,,,,
"Henry County Airport;""PHT"";""Paris"";""Paris""",,,,,,,
"Henry E. Rohlsen Airport;""STX"";""Saint Croix"";""Saint Croix""",,,,,,,
"Henry Post Army Airfield;""FSI"";""Lawton"";""Lawton""",,,,,,,
"Henry Tift Myers Airport;""TMA"";""Tifton"";""Tifton""",,,,,,,
"Heraklion International Airport;""HER"";""Heraklion"";""Heraklion""",,,,,,,
"Herat International Airport;""HEA"";""Herat"";""Herat""",,,,,,,
"Herc??lio Luz International Airport;""FLN"";""Florian??polis"";""Florian??polis""",,,,,,,
"Herendeen Bay Airport;""HED"";""Herendeen Bay"";""Herendeen Bay""",,,,,,,
"Heriberto G??l Mart??nez Airport;""ULQ"";""Tulu??"";""Tulu??""",,,,,,,
"Heringsdorf Airport;""HDF"";""Heringsdorf"";""Heringsdorf""",,,,,,,
"Heritage Field;""PTW"";""Pottstown"";""Pottstown""",,,,,,,
"Hermannsburg Airport;""HMG"";""Hermannsburg"";""Hermannsburg""",,,,,,,
"Hermanos Ameijeiras Airport;""VTU"";""Las Tunas"";""Las Tunas""",,,,,,,
"Hermanos Serd??n International Airport;""PBC"";""Puebla City"";""Puebla City""",,,,,,,
"Hermes Quijada International Airport;""RGA"";""R??o Grande"";""R??o Grande""",,,,,,,
"Hermiston Municipal Airport;""HES"";""Hermiston"";""Hermiston""",,,,,,,
"Hervey Bay Airport;""HVB"";""Hervey Bay"";""Hervey Bay""",,,,,,,
"Hesa Air Base;""IFH"";""Shahin Shahr"";""Shahin Shahr""",,,,,,,
"Hesler-Noble Field;""LUL"";""Laurel"";""Laurel""",,,,,,,
"Hewanorra International Airport;""UVF"";""Vieux Fort"";""Vieux Fort""",,,,,,,
"Heydar Aliyev International Airport;""GYD"";""Baku"";""Baku""",,,,,,,
"Hickory Regional Airport;""HKY"";""Hickory"";""Hickory""",,,,,,,
"High Level Airport;""YOJ"";""High Level"";""High Level""",,,,,,,
"High Prairie Airport;""ZHP"";""High Prairie"";""High Prairie""",,,,,,,
"Highbury Airport;""HIG"";""Highbury"";""Highbury""",,,,,,,
"Higuerote Airport;""HGE"";""Higuerote"";""Higuerote""",,,,,,,
"Hihifo Airport;""WLS"";""Wallis Island"";""Wallis Island""",,,,,,,
"Hikueru Airport;""HHZ"";""Hikueru Atoll"";""Hikueru Atoll""",,,,,,,
"Hill Air Force Base;""HIF"";""Ogden"";""Ogden""",,,,,,,
"Hill City Municipal Airport;""HLC"";""Hill City"";""Hill City""",,,,,,,
"Hillenbrand Industries Airport;""HLB"";""Batesville"";""Batesville""",,,,,,,
"Hillsboro Airport;""HIO"";""Hillsboro"";""Hillsboro""",,,,,,,
"Hillside Airport;""HLL"";""Hillside"";""Hillside""",,,,,,,
"Hilo International Airport;""ITO"";""Hilo"";""Hilo""",,,,,,,
"Hilton Head Airport;""HHH"";""Hilton Head Island"";""Hilton Head Island""",,,,,,,
"Hingurakgoda Airport;""HIM"";""Hingurakgoda"";""Hingurakgoda""",,,,,,,
"Hinthada Airport;""HEB"";""Hinthada"";""Hinthada""",,,,,,,
"Hinton/Jasper-Hinton Airport;""YJP"";""Hinton"";""Hinton""",,,,,,,
"Hiroshima Airport;""HIJ"";""Hiroshima"";""Hiroshima""",,,,,,,
"Hiroshima?€?Nishi Airport;""HIW"";""Hiroshima"";""Hiroshima""",,,,,,,
"Hisar Airport;""HSS"";""Hisar"";""Hisar""",,,,,,,
"Hluhluwe Airport;""HLW"";""Hluhluwe"";""Hluhluwe""",,,,,,,
"Hobart International Airport;""HBA"";""Hobart"";""Hobart""",,,,,,,
"Hobart Regional Airport;""HBR"";""Hobart"";""Hobart""",,,,,,,
"Hobbs Industrial Airpark;""HBB"";""Hobbs"";""Hobbs""",,,,,,,
"Hodeida International Airport;""HOD"";""Al Hudaydah"";""Al Hudaydah""",,,,,,,
"Hof?€?Plauen Airport;""HOQ"";""Hof"";""Hof""",,,,,,,
"Hog River Airport;""HGZ"";""Hogatza"";""Hogatza""",,,,,,,
"Hohenems-Dornbirn Airport;""HOH"";""Dornbirn"";""Dornbirn""",,,,,,,
"Hohhot Baita International Airport;""HET"";""Hohhot"";""Hohhot""",,,,,,,
"Hokitika Airport;""HKK"";""Hokitika"";""Hokitika""",,,,,,,
"Hola Airport;""HOA"";""Hola"";""Hola""",,,,,,,
"Holbrook Municipal Airport;""HBK"";""Holbrook"";""Holbrook""",,,,,,,
"Hole??ov Airport;""GTW"";""Zl??n"";""Zl??n""",,,,,,,
"Holingol Huolinhe Airport;""HUO"";""Holingol"";""Holingol""",,,,,,,
"Hollis Clark Bay Seaplane Base;""HYL"";""Hollis"";""Hollis""",,,,,,,
"Hollister Municipal Airport;""HLI"";""Hollister"";""Hollister""",,,,,,,
"Holloman Air Force Base;""HMN"";""Alamogordo"";""Alamogordo""",,,,,,,
"Holt Airport;""FLI"";""Flateyri"";""Flateyri""",,,,,,,
"Holy Cross Airport;""HCR"";""Holy Cross"";""Holy Cross""",,,,,,,
"Homalin Airport;""HOX"";""Homalin"";""Homalin""",,,,,,,
"Homer Airport;""HOM"";""Homer"";""Homer""",,,,,,,
"Homestead Air Reserve Base;""HST"";""Homestead"";""Homestead""",,,,,,,
"Hong Kong International Airport;""HKG"";""Hong Kong"";""Hong Kong""",,,,,,,
"Hongyuan Airport;""AHJ"";""Hongyuan"";""Hongyuan""",,,,,,,
"Honiara International Airport;""HIR"";""Honiara"";""Honiara""",,,,,,,
"Honinabi Airport;""HNN"";""Honinabi"";""Honinabi""",,,,,,,
"Honningsv??g Airport, Valan;""HVG"";""Honningsv??g"";""Honningsv??g""",,,,,,,
"Honolulu International Airport;""HNL"";""Honolulu"";""Honolulu""",,,,,,,
"Hood Aerodrome;""MRO"";""Masterton"";""Masterton""",,,,,,,
"Hood Army Airfield;""HLR"";""Fort Hood"";""Fort Hood""",,,,,,,
"Hooker County Airport;""MHN"";""Mullen"";""Mullen""",,,,,,,
"Hooker Creek Airport;""HOK"";""Lajamanu"";""Lajamanu""",,,,,,,
"Hoonah Airport;""HNH"";""Hoonah"";""Hoonah""",,,,,,,
"Hooper Bay Airport;""HPB"";""Hooper Bay"";""Hooper Bay""",,,,,,,
"Hope Aerodrome;""YHE"";""Hope"";""Hope""",,,,,,,
"Hope Bay Aerodrome;""UZM"";""Hope Bay"";""Hope Bay""",,,,,,,
"Hopedale Airport;""YHO"";""Hopedale"";""Hopedale""",,,,,,,
"Hopetoun Airport;""HTU"";""Hopetoun"";""Hopetoun""",,,,,,,
"Hopevale Airport;""HPE"";""Hopevale"";""Hopevale""",,,,,,,
"Horizontina Airport;""HRZ"";""Horizontina"";""Horizontina""",,,,,,,
"Horn Island Airport;""HID"";""Horn Island"";""Horn Island""",,,,,,,
