"FlightNum";"FlightCompany";"Origin";"Destination";"TakeOffAt";"ArriveAt";"FlightTime";"CraftCompany";"Airplane"
565;"UA";"DEN";"EUG";"19:15:00";"21:12:00";"02:57:00";"Boeing";"737-800"
566;"AC";"YVR";"SFO";"13:45:00";"16:09:00";"02:24:00";"Airbus";"A320"
566;"UA";"ORD";"LAX";"13:02:00";"15:35:00";"04:33:00";"Boeing";"737-900"
567;"UA";"SAT";"IAH";"12:19:00";"13:16:00";"00:00:57";"Boeing";"737-800"
568;"AC";"YVR";"SFO";"20:05:00";"22:33:00";"02:28:00";"Airbus";"A320"
568;"LH";"LOS";"SSG";"18:25:00";"19:50:00";"01:25:00";"Airbus";"A330-300"
568;"UA";"EWR";"ATL";"16:00:00";"18:38:00";"02:38:00";"Boeing";"737-700"
569;"AC";"SFO";"YVR";"16:55:00";"19:12:00";"02:17:00";"Airbus";"A320"
569;"LH";"LOS";"FRA";"23:40:00";"06:10:00";"06:30:00";"Airbus";"A330-300"
569;"UA";"PDX";"SFO";"13:27:00";"15:11:00";"01:44:00";"Airbus";"A320"
570;"AC";"YYC";"LAX";"07:35:00";"09:59:00";"03:24:00";"Airbus";"A319"
570;"UA";"BDL";"ORD";"10:00:00";"11:38:00";"02:38:00";"Airbus";"A320"
571;"UA";"ORD";"LAS";"15:55:00";"17:56:00";"04:01:00";"Airbus";"A320"
572;"LH";"FRA";"JNB";"22:00:00";"09:30:00";"10:30:00";"Boeing";"747-8"
572;"UA";"MCO";"EWR";"10:05:00";"12:36:00";"02:31:00";"Boeing";"757-200"
573;"AC";"LAX";"YVR";"12:30:00";"15:29:00";"02:59:00";"Airbus";"A319"
573;"LH";"JNB";"FRA";"19:40:00";"05:25:00";"10:45:00";"Boeing";"747-8"
573;"UA";"DEN";"MSP";"09:45:00";"12:34:00";"01:49:00";"Airbus";"A319"
574;"AC";"YVR";"SFO";"07:00:00";"09:32:00";"02:32:00";"Airbus";"A320"
574;"UA";"DEN";"MSO";"11:21:00";"13:35:00";"02:14:00";"Airbus";"A319"
575;"LH";"CPT";"MUC";"09:25:00";"19:55:00";"11:30:00";"Airbus";"A340-600"
575;"UA";"SFO";"ATL";"10:40:00";"18:12:00";"04:32:00";"Boeing";"737-900"
576;"LH";"FRA";"CPT";"22:10:00";"10:55:00";"11:45:00";"Airbus";"A340-300"
576;"UA";"DEN";"EWR";"10:00:00";"15:37:00";"03:37:00";"Boeing";"757-200"
577;"LH";"CPT";"FRA";"18:25:00";"05:25:00";"12:00:00";"Airbus";"A340-300"
577;"UA";"SFO";"EWR";"07:00:00";"15:23:00";"05:23:00";"Boeing";"777-200"
578;"AC";"YYC";"LAX";"16:05:00";"18:28:00";"03:23:00";"Airbus";"A319"
578;"UA";"ORD";"BOS";"14:00:00";"17:20:00";"02:20:00";"Boeing";"737-900"
579;"AC";"LAX";"YYC";"19:25:00";"23:31:00";"03:06:00";"Airbus";"A319"
579;"LH";"MRU";"FRA";"09:25:00";"18:20:00";"11:55:00";"Airbus";"A340-300"
579;"UA";"DEN";"BIL";"11:21:00";"12:50:00";"01:29:00";"Airbus";"A319"
580;"LH";"FRA";"CAI";"13:30:00";"18:35:00";"04:05:00";"Airbus";"A321"
580;"UA";"SFO";"MSY";"08:32:00";"14:38:00";"04:06:00";"Airbus";"A319"
581;"LH";"CAI";"FRA";"02:05:00";"05:45:00";"04:40:00";"Airbus";"A321"
581;"UA";"EWR";"PHX";"08:58:00";"12:26:00";"05:28:00";"Airbus";"A320"
582;"UA";"YYZ";"ORD";"17:40:00";"18:38:00";"01:58:00";"Airbus";"A320"
583;"UA";"MIA";"SFO";"17:50:00";"21:18:00";"06:28:00";"Boeing";"737-800"
584;"AC";"YYC";"EWR";"08:20:00";"14:49:00";"04:29:00";"Airbus";"A319"
584;"UA";"LAS";"LAX";"18:53:00";"20:05:00";"01:12:00";"Boeing";"737-900"
585;"AC";"EWR";"YYC";"15:40:00";"18:57:00";"05:17:00";"Airbus";"A319"
586;"UA";"GEG";"ORD";"07:30:00";"13:07:00";"03:37:00";"Airbus";"A320"
587;"UA";"SEA";"SFO";"17:04:00";"19:18:00";"02:14:00";"Airbus";"A320"
588;"UA";"MSN";"ORD";"09:25:00";"10:26:00";"01:01:00";"Airbus";"A320"
589;"UA";"IAH";"IAD";"14:21:00";"18:13:00";"02:52:00";"Airbus";"A320"
590;"UA";"RSW";"IAH";"15:15:00";"16:50:00";"02:35:00";"Airbus";"A320"
591;"AC";"YYZ";"IAH";"09:30:00";"12:02:00";"03:32:00";"Embraer";"190"
591;"UA";"DEN";"DTW";"17:55:00";"22:38:00";"02:43:00";"Boeing";"737-800"
592;"AC";"IAH";"YYZ";"06:30:00";"10:32:00";"03:02:00";"Embraer";"190"
592;"UA";"ORD";"LAX";"15:42:00";"18:11:00";"04:29:00";"Boeing";"737-900"
593;"AC";"YYZ";"IAH";"14:05:00";"16:37:00";"03:32:00";"Embraer";"190"
593;"UA";"FLL";"IAD";"09:18:00";"11:39:00";"02:21:00";"Boeing";"737-900"
594;"AC";"IAH";"YYZ";"12:50:00";"16:52:00";"03:02:00";"Embraer";"190"
594;"LH";"ABV";"PHC";"18:20:00";"19:25:00";"01:05:00";"Airbus";"A330-300"
594;"UA";"DEN";"PHX";"19:26:00";"21:19:00";"01:53:00";"Boeing";"737-800"
595;"AC";"YYZ";"IAH";"19:55:00";"22:27:00";"03:32:00";"Embraer";"190"
595;"LH";"ABV";"FRA";"23:10:00";"05:35:00";"06:25:00";"Airbus";"A330-300"
595;"UA";"BDL";"ORD";"13:15:00";"14:51:00";"02:36:00";"Airbus";"A320"
596;"AC";"IAH";"YYZ";"17:25:00";"21:27:00";"03:02:00";"Embraer";"190"
596;"UA";"ORD";"LAX";"08:04:00";"10:34:00";"04:30:00";"Boeing";"757-300"
597;"AC";"YYZ";"AUS";"13:30:00";"16:17:00";"03:47:00";"Embraer";"190"
598;"AC";"AUS";"YYZ";"16:55:00";"21:15:00";"03:20:00";"Embraer";"190"
598;"LH";"FRA";"ADD";"13:00:00";"21:45:00";"06:45:00";"Airbus";"A340-300"
598;"UA";"DEN";"PDX";"08:08:00";"09:53:00";"02:45:00";"Airbus";"A320"
599;"LH";"ADD";"FRA";"23:45:00";"05:25:00";"07:40:00";"Airbus";"A340-300"
599;"UA";"ORD";"LAS";"20:00:00";"21:59:00";"03:59:00";"Boeing";"737-900"
600;"LH";"FRA";"IKA";"13:40:00";"21:00:00";"04:50:00";"Boeing";"747-400"
600;"SQ";"SIN";"ICN";"08:05:00";"15:30:00";"06:25:00";"Airbus";"A330-300"
600;"UA";"GRR";"ORD";"08:05:00";"08:11:00";"01:06:00";"Airbus";"A320"
601;"LH";"IKA";"FRA";"02:25:00";"05:25:00";"05:30:00";"Boeing";"747-400"
601;"UA";"TPA";"EWR";"13:45:00";"16:25:00";"02:40:00";"Boeing";"757-200"
602;"SQ";"SIN";"ICN";"14:35:00";"22:00:00";"06:25:00";"Airbus";"A330-300"
602;"UA";"EWR";"SLC";"08:30:00";"11:59:00";"05:29:00";"Airbus";"A319"
603;"AC";"YHZ";"YYZ";"05:25:00";"06:55:00";"02:30:00";"Airbus";"A321"
603;"SQ";"ICN";"SIN";"23:05:00";"04:55:00";"06:50:00";"Airbus";"A330-300"
604;"AC";"YYZ";"YHZ";"08:05:00";"11:06:00";"02:01:00";"Airbus";"A321"
604;"UA";"PHX";"DEN";"08:58:00";"10:40:00";"01:42:00";"Boeing";"737-800"
605;"CZ";"DYG";"BKK";"21:50:00";"00:15:00";"03:25:00";"Airbus";"A318"
605;"UA";"DCA";"ORD";"07:00:00";"08:10:00";"02:10:00";"Airbus";"A320"
606;"AC";"YYZ";"YHZ";"10:55:00";"13:56:00";"02:01:00";"Airbus";"A318"
606;"CZ";"DYG";"CSX";"12:05:00";"13:00:00";"00:00:55";"Airbus";"A318"
606;"UA";"IAH";"FLL";"14:26:00";"17:50:00";"02:24:00";"Boeing";"737-900"
607;"AC";"YHZ";"YYZ";"06:15:00";"07:45:00";"02:30:00";"Airbus";"A318"
607;"SQ";"ICN";"SIN";"09:00:00";"14:50:00";"06:50:00";"Airbus";"A330-300"
607;"UA";"CHS";"EWR";"14:20:00";"16:23:00";"02:03:00";"Boeing";"737-800"
608;"AC";"YYZ";"YHZ";"12:30:00";"15:31:00";"02:01:00";"Airbus";"A318"
608;"SQ";"SIN";"ICN";"00:10:00";"07:35:00";"06:25:00";"Airbus";"A330-300"
608;"UA";"ORD";"DCA";"10:00:00";"12:49:00";"01:49:00";"Boeing";"737-700"
609;"AC";"YHZ";"YYZ";"08:00:00";"09:30:00";"02:30:00";"Airbus";"A321"
609;"SQ";"ICN";"SIN";"16:35:00";"22:20:00";"06:45:00";"Airbus";"A330-300"
609;"UA";"ORD";"EWR";"11:50:00";"15:01:00";"02:11:00";"Boeing";"737-900"
611;"AC";"YHZ";"YYZ";"12:05:00";"13:35:00";"02:30:00";"Airbus";"A318"
611;"CZ";"SHE";"KIX";"08:35:00";"12:10:00";"02:35:00";"Airbus";"A318"
611;"SQ";"ICN";"SIN";"12:40:00";"18:25:00";"06:45:00";"Boeing";"777-300ER"
611;"UA";"DEN";"LAS";"22:18:00";"23:13:00";"01:55:00";"Boeing";"737-900"
612;"CZ";"KIX";"SHE";"13:10:00";"14:55:00";"02:45:00";"Airbus";"A318"
612;"SQ";"SIN";"ICN";"02:30:00";"09:50:00";"06:20:00";"Boeing";"777-300ER"
612;"UA";"SFO";"PDX";"16:05:00";"17:50:00";"01:45:00";"Boeing";"737-800"
613;"CZ";"DLC";"TOY";"07:20:00";"10:30:00";"02:10:00";"Airbus";"A319"
613;"LH";"GYD";"FRA";"04:55:00";"07:15:00";"05:20:00";"Airbus";"A321"
613;"UA";"SFO";"LAX";"08:00:00";"09:39:00";"01:39:00";"Airbus";"A320"
614;"AC";"YYZ";"YHZ";"14:55:00";"17:56:00";"02:01:00";"Boeing";"767-300"
614;"CZ";"TOY";"DLC";"11:30:00";"13:15:00";"02:45:00";"Airbus";"A319"
614;"UA";"DFW";"ORD";"12:27:00";"14:44:00";"02:17:00";"Airbus";"A319"
615;"AC";"YHZ";"YYZ";"15:00:00";"16:30:00";"02:30:00";"Airbus";"A321"
615;"CZ";"HRB";"KIJ";"08:05:00";"11:15:00";"02:10:00";"Airbus";"A321"
616;"CZ";"KIJ";"HRB";"12:15:00";"13:35:00";"02:20:00";"Airbus";"A321"
616;"UA";"ORD";"DCA";"14:00:00";"17:01:00";"02:01:00";"Airbus";"A319"
617;"CZ";"CAN";"CHC";"00:50:00";"17:20:00";"11:30:00";"Boeing";"787-9"
617;"UA";"IAH";"SEA";"11:55:00";"14:50:00";"04:55:00";"Airbus";"A320"
618;"AC";"YYZ";"YHZ";"16:40:00";"19:45:00";"02:05:00";"Boeing";"737MAX"
618;"CZ";"CHC";"CAN";"22:30:00";"05:30:00";"12:00:00";"Boeing";"787-9"
618;"SQ";"SIN";"KIX";"01:30:00";"08:45:00";"06:15:00";"Airbus";"A380-800"
618;"UA";"SFO";"SEA";"09:30:00";"11:51:00";"02:21:00";"Airbus";"A320"
619;"AC";"YHZ";"YYZ";"16:30:00";"18:00:00";"02:30:00";"Airbus";"A318"
619;"SQ";"KIX";"SIN";"11:00:00";"17:10:00";"07:10:00";"Airbus";"A380-800"
619;"UA";"IAH";"SEA";"18:20:00";"21:12:00";"04:52:00";"Boeing";"737-900"
620;"AC";"YYZ";"YHZ";"18:55:00";"21:56:00";"02:01:00";"Airbus";"A321"
620;"UA";"ORD";"MSP";"15:52:00";"17:23:00";"01:31:00";"Boeing";"737-900"
621;"AC";"YHZ";"YYZ";"19:10:00";"20:45:00";"02:35:00";"Boeing";"767-300"
621;"UA";"ORD";"YYC";"19:45:00";"22:45:00";"04:00:00";"Airbus";"A320"
622;"SQ";"SIN";"KIX";"14:05:00";"21:20:00";"06:15:00";"Airbus";"A380-800"
622;"UA";"ORD";"DCA";"15:00:00";"17:43:00";"01:43:00";"Airbus";"A319"
623;"SQ";"KIX";"SIN";"23:30:00";"05:30:00";"07:00:00";"Airbus";"A380-800"
623;"UA";"DCA";"ORD";"15:45:00";"16:53:00";"02:08:00";"Airbus";"A319"
624;"AC";"YYZ";"YHZ";"20:55:00";"23:56:00";"02:01:00";"Airbus";"A318"
624;"LH";"KWI";"DMM";"21:30:00";"22:35:00";"01:05:00";"Airbus";"A340-600"
624;"UA";"ORD";"DCA";"18:00:00";"20:46:00";"01:46:00";"Boeing";"737-800"
625;"CZ";"CAN";"DPS";"18:10:00";"23:25:00";"05:15:00";"Boeing";"737-800"
625;"LH";"KWI";"FRA";"02:25:00";"06:35:00";"06:10:00";"Airbus";"A340-600"
625;"UA";"MEM";"IAH";"07:00:00";"08:47:00";"01:47:00";"Airbus";"A319"
626;"CZ";"DPS";"CAN";"00:30:00";"05:35:00";"05:05:00";"Boeing";"737-800"
626;"UA";"ORD";"PHL";"18:50:00";"21:48:00";"01:58:00";"Boeing";"737-800"
627;"UA";"DEN";"EWR";"08:05:00";"13:32:00";"03:27:00";"Boeing";"757-200"
628;"UA";"LGA";"ORD";"07:00:00";"08:30:00";"02:30:00";"Boeing";"737-700"
629;"CZ";"DLC";"NRT";"08:10:00";"12:05:00";"02:55:00";"Airbus";"A321"
630;"CZ";"NRT";"DLC";"13:20:00";"15:35:00";"03:15:00";"Airbus";"A321"
630;"LH";"FRA";"DXB";"13:35:00";"22:45:00";"06:10:00";"Boeing";"747-400"
630;"UA";"AUS";"IAH";"17:29:00";"18:30:00";"01:01:00";"Boeing";"737-800"
631;"LH";"DXB";"FRA";"01:50:00";"05:50:00";"07:00:00";"Boeing";"747-400"
631;"SQ";"HND";"SIN";"08:50:00";"15:25:00";"07:35:00";"Boeing";"777-300ER"
631;"UA";"SFO";"SNA";"10:50:00";"12:23:00";"01:33:00";"Boeing";"737-800"
632;"LX";"ZRH";"CDG";"07:30:00";"09:00:00";"01:30:00";"Airbus";"A320"
632;"SQ";"SIN";"HND";"08:05:00";"15:35:00";"06:30:00";"Airbus";"A350-900"
632;"UA";"LAX";"SFO";"17:00:00";"18:27:00";"01:27:00";"Airbus";"A320"
633;"CZ";"CAN";"NBO";"00:05:00";"06:30:00";"11:25:00";"Airbus";"A330-200"
633;"LX";"CDG";"ZRH";"09:55:00";"11:15:00";"01:20:00";"Airbus";"A320"
633;"SQ";"HND";"SIN";"16:40:00";"23:20:00";"07:40:00";"Airbus";"A350-900"
633;"UA";"MCO";"ORD";"12:50:00";"14:40:00";"02:50:00";"Boeing";"757-300"
634;"CZ";"NBO";"CAN";"13:40:00";"05:55:00";"11:15:00";"Airbus";"A330-200"
634;"SQ";"SIN";"HND";"14:05:00";"21:40:00";"06:35:00";"Boeing";"777-300ER"
634;"UA";"IAH";"PHL";"07:25:00";"11:38:00";"03:13:00";"Airbus";"A319"
635;"SQ";"HND";"SIN";"22:50:00";"05:25:00";"07:35:00";"Boeing";"777-300ER"
635;"UA";"ORD";"SEA";"10:15:00";"12:57:00";"04:42:00";"Airbus";"A320"
636;"LH";"RUH";"BAH";"20:45:00";"21:55:00";"01:10:00";"Airbus";"A330-300"
636;"SQ";"SIN";"HND";"22:45:00";"06:20:00";"06:35:00";"Boeing";"777-300ER"
636;"UA";"ORD";"EWR";"06:00:00";"08:59:00";"01:59:00";"Boeing";"737-900"
637;"LH";"RUH";"FRA";"04:10:00";"08:50:00";"06:40:00";"Airbus";"A330-300"
637;"SQ";"NRT";"SIN";"11:05:00";"17:45:00";"07:40:00";"Boeing";"787"
637;"UA";"EWR";"SFO";"09:00:00";"12:35:00";"06:35:00";"Boeing";"757-200"
638;"LX";"ZRH";"CDG";"12:30:00";"13:50:00";"01:20:00";"Bombardier";"CS100"
638;"SQ";"SIN";"NRT";"23:55:00";"07:30:00";"06:35:00";"Boeing";"787"
638;"UA";"ORD";"PHL";"11:40:00";"14:36:00";"01:56:00";"Airbus";"A320"
639;"LX";"CDG";"ZRH";"15:05:00";"16:20:00";"01:15:00";"Bombardier";"CS100"
639;"UA";"SFO";"ORD";"08:30:00";"14:44:00";"04:14:00";"Boeing";"737-900"
640;"UA";"LAS";"ORD";"14:53:00";"20:24:00";"03:31:00";"Boeing";"737-800"
641;"CZ";"DLC";"KIX";"15:20:00";"18:35:00";"02:15:00";"Airbus";"A318"
641;"UA";"IAD";"BOS";"08:15:00";"09:41:00";"01:26:00";"Boeing";"737-900"
642;"CZ";"KIX";"DLC";"19:35:00";"21:15:00";"02:40:00";"Airbus";"A318"
642;"UA";"LAX";"EWR";"10:15:00";"18:25:00";"05:10:00";"Boeing";"757-200"
644;"LX";"ZRH";"CDG";"18:55:00";"20:10:00";"01:15:00";"Bombardier";"CS300"
644;"UA";"AUS";"DEN";"16:40:00";"17:58:00";"02:18:00";"Airbus";"A320"
645;"CZ";"CAN";"WUH";"21:30:00";"23:25:00";"01:55:00";"Airbus";"A330-200"
645;"LX";"CDG";"ZRH";"20:50:00";"22:00:00";"01:10:00";"Bombardier";"CS300"
645;"UA";"EWR";"BNA";"10:30:00";"11:55:00";"02:25:00";"Airbus";"A319"
646;"LH";"FRA";"TSE";"13:20:00";"23:55:00";"05:35:00";"Airbus";"A330-300"
646;"LX";"ZRH";"CDG";"20:45:00";"22:05:00";"01:20:00";"Bombardier";"CS100"
646;"UA";"PIT";"ORD";"19:30:00";"20:12:00";"01:42:00";"Airbus";"A319"
647;"LX";"CDG";"ZRH";"07:25:00";"08:45:00";"01:20:00";"Bombardier";"CS100"
647;"UA";"SFO";"TPA";"13:54:00";"21:54:00";"05:00:00";"Boeing";"737-900"
648;"UA";"DEN";"PIT";"10:11:00";"15:07:00";"02:56:00";"Airbus";"A320"
649;"LH";"TSE";"FRA";"05:40:00";"07:05:00";"06:25:00";"Airbus";"A330-300"
649;"UA";"ORD";"CLE";"14:25:00";"16:40:00";"01:15:00";"Boeing";"737-700"
650;"UA";"HNL";"SFO";"15:45:00";"22:50:00";"05:05:00";"Boeing";"737-900"
651;"UA";"ORD";"SAN";"19:35:00";"21:57:00";"04:22:00";"Boeing";"737-900"
652;"CZ";"SYX";"CAN";"19:00:00";"20:25:00";"01:25:00";"Boeing";"787-8"
652;"LH";"FRA";"JED";"14:15:00";"21:40:00";"05:25:00";"Airbus";"A330-300"
652;"UA";"DEN";"IAD";"15:30:00";"20:32:00";"03:02:00";"Boeing";"787-8"
653;"LH";"JED";"FRA";"01:50:00";"05:55:00";"06:05:00";"Airbus";"A330-300"
653;"UA";"LAX";"IAD";"12:52:00";"20:33:00";"04:41:00";"Boeing";"757-200"
654;"UA";"ORD";"MCO";"06:00:00";"09:38:00";"02:38:00";"Boeing";"737-900"
655;"SQ";"FUK";"SIN";"09:45:00";"15:30:00";"06:45:00";"Boeing";"787"
655;"UA";"IAD";"BOS";"12:30:00";"14:01:00";"01:31:00";"Boeing";"737-900"
656;"LX";"ZRH";"CDG";"16:50:00";"18:05:00";"01:15:00";"Bombardier";"CS300"
656;"SQ";"SIN";"FUK";"01:20:00";"08:20:00";"06:00:00";"Boeing";"787"
656;"UA";"ORD";"BUF";"14:15:00";"16:50:00";"01:35:00";"Airbus";"A320"
657;"CZ";"CAN";"SFO";"22:00:00";"18:10:00";"12:10:00";"Boeing";"777-300ER"
657;"LX";"CDG";"ZRH";"18:45:00";"20:00:00";"01:15:00";"Bombardier";"CS300"
657;"UA";"LGA";"IAH";"05:59:00";"08:52:00";"03:53:00";"Boeing";"737-800"
658;"CZ";"SFO";"CAN";"22:40:00";"05:15:00";"14:35:00";"Boeing";"777-300ER"
658;"UA";"SFO";"ONT";"22:30:00";"23:57:00";"01:27:00";"Airbus";"A319"
659;"UA";"ORD";"LAX";"19:30:00";"22:09:00";"04:39:00";"Boeing";"757-300"
660;"SQ";"SIN";"CTS";"23:00:00";"07:30:00";"07:30:00";"Airbus";"A330-300"
660;"UA";"LAX";"ORD";"23:20:00";"05:13:00";"03:53:00";"Boeing";"737-900"
661;"CZ";"CAN";"FCO";"00:40:00";"06:20:00";"12:40:00";"Airbus";"A330-200"
661;"SQ";"CTS";"SIN";"08:55:00";"16:40:00";"08:45:00";"Airbus";"A330-300"
661;"UA";"LAX";"ORD";"16:00:00";"21:49:00";"03:49:00";"Boeing";"757-300"
662;"CZ";"FCO";"CAN";"11:30:00";"06:20:00";"11:50:00";"Airbus";"A330-200"
662;"UA";"SAN";"SFO";"07:32:00";"09:11:00";"01:39:00";"Boeing";"737-900"
663;"CZ";"CAN";"ADL";"22:15:00";"09:55:00";"09:10:00";"Airbus";"A330-300"
663;"UA";"IAH";"YEG";"16:20:00";"19:53:00";"04:33:00";"Airbus";"A319"
664;"CZ";"ADL";"CAN";"11:30:00";"17:55:00";"08:55:00";"Airbus";"A330-300"
664;"UA";"ORD";"PHL";"14:12:00";"17:17:00";"02:05:00";"Boeing";"737-800"
665;"CZ";"SHE";"PUS";"07:30:00";"10:20:00";"01:50:00";"Airbus";"A318"
665;"UA";"EWR";"LAS";"20:10:00";"22:52:00";"05:42:00";"Boeing";"737-800"
666;"CZ";"PUS";"SHE";"11:20:00";"12:30:00";"02:10:00";"Airbus";"A318"
667;"UA";"ORD";"PHX";"08:05:00";"10:55:00";"03:50:00";"Airbus";"A319"
668;"AC";"YUL";"YHZ";"18:00:00";"20:28:00";"01:28:00";"Airbus";"A318"
668;"UA";"SJU";"IAH";"17:15:00";"20:09:00";"04:54:00";"Boeing";"737-900"
669;"UA";"DEN";"MSP";"20:30:00";"23:21:00";"01:51:00";"Boeing";"737-900"
670;"UA";"SEA";"ORD";"14:05:00";"19:58:00";"03:53:00";"Airbus";"A320"
671;"CZ";"SHE";"ICN";"17:00:00";"19:30:00";"01:30:00";"Airbus";"A318"
671;"UA";"TUL";"IAH";"07:00:00";"08:41:00";"01:41:00";"Airbus";"A319"
672;"AC";"YUL";"YHZ";"16:00:00";"18:28:00";"01:28:00";"Airbus";"A320"
672;"UA";"ORD";"MIA";"18:07:00";"22:08:00";"03:01:00";"Boeing";"737-800"
673;"CZ";"WUH";"LHR";"14:40:00";"18:30:00";"11:50:00";"Boeing";"787-8"
673;"UA";"BNA";"IAD";"18:47:00";"21:18:00";"01:31:00";"Airbus";"A319"
674;"CZ";"LHR";"WUH";"21:10:00";"16:00:00";"10:50:00";"Boeing";"787-8"
674;"UA";"ATL";"EWR";"19:30:00";"21:56:00";"02:26:00";"Boeing";"737-700"
675;"CZ";"DLC";"ICN";"18:40:00";"21:05:00";"01:25:00";"Airbus";"A321"
675;"UA";"DEN";"GEG";"11:16:00";"12:40:00";"02:24:00";"Boeing";"737-900"
676;"CZ";"ICN";"DLC";"22:05:00";"22:25:00";"01:20:00";"Airbus";"A321"
676;"UA";"IAH";"DCA";"16:45:00";"20:35:00";"02:50:00";"Airbus";"A320"
677;"AC";"YHZ";"YUL";"19:15:00";"19:56:00";"01:41:00";"Airbus";"A318"
677;"UA";"DEN";"ATL";"17:45:00";"22:36:00";"02:51:00";"Boeing";"737-900"
678;"UA";"RDU";"IAD";"20:00:00";"21:02:00";"01:02:00";"Airbus";"A319"
679;"UA";"ORD";"ROC";"17:54:00";"20:34:00";"01:40:00";"Boeing";"737-800"
680;"LH";"MUC";"TLV";"22:10:00";"02:50:00";"03:40:00";"Airbus";"A321"
680;"UA";"SMF";"DEN";"16:03:00";"19:22:00";"02:19:00";"Airbus";"A319"
681;"CZ";"SHE";"ICN";"09:00:00";"11:35:00";"01:35:00";"Airbus";"A321"
681;"LH";"TLV";"MUC";"07:00:00";"10:10:00";"04:10:00";"Airbus";"A321"
681;"UA";"SFO";"LAS";"20:45:00";"22:17:00";"01:32:00";"Boeing";"737-800"
682;"CZ";"ICN";"SHE";"12:45:00";"13:45:00";"02:00:00";"Airbus";"A321"
682;"UA";"ORD";"LGA";"13:00:00";"16:09:00";"02:09:00";"Boeing";"737-700"
683;"CZ";"HRB";"ICN";"14:35:00";"17:50:00";"02:15:00";"Airbus";"A321"
683;"UA";"RDU";"SFO";"18:35:00";"21:44:00";"06:09:00";"Airbus";"A319"
684;"CZ";"ICN";"HRB";"18:50:00";"20:15:00";"02:25:00";"Airbus";"A321"
684;"UA";"IAH";"SNA";"18:30:00";"20:06:00";"03:36:00";"Boeing";"737-700"
685;"CZ";"DLC";"ICN";"08:00:00";"10:20:00";"01:20:00";"Airbus";"A318"
685;"UA";"BNA";"IAH";"11:00:00";"13:12:00";"02:12:00";"Airbus";"A319"
686;"CZ";"ICN";"DLC";"11:20:00";"11:40:00";"01:20:00";"Airbus";"A318"
686;"LH";"FRA";"TLV";"10:10:00";"15:15:00";"04:05:00";"Airbus";"A321"
686;"UA";"IAH";"MCO";"07:42:00";"10:54:00";"02:12:00";"Boeing";"737"
687;"CZ";"CGQ";"ICN";"09:20:00";"12:15:00";"01:55:00";"Airbus";"A321"
687;"LH";"TLV";"FRA";"16:20:00";"20:00:00";"04:40:00";"Airbus";"A321"
687;"UA";"EWR";"IAH";"16:05:00";"18:53:00";"03:48:00";"Boeing";"767-300"
688;"CZ";"ICN";"CGQ";"13:20:00";"14:20:00";"02:00:00";"Airbus";"A321"
688;"LH";"MUC";"TLV";"11:20:00";"16:00:00";"03:40:00";"Airbus";"A321"
689;"LH";"TLV";"MUC";"17:05:00";"20:15:00";"04:10:00";"Airbus";"A321"
689;"UA";"IAD";"MCO";"22:15:00";"00:28:00";"02:13:00";"Boeing";"737-900"
690;"LH";"FRA";"TLV";"17:55:00";"23:00:00";"04:05:00";"Airbus";"A321"
690;"UA";"ORD";"MSN";"17:50:00";"18:38:00";"00:00:48";"Airbus";"A320"
691;"LH";"TLV";"FRA";"05:20:00";"09:00:00";"04:40:00";"Airbus";"A321"
692;"LH";"FRA";"AMM";"14:30:00";"19:40:00";"04:10:00";"Airbus";"A320"
692;"UA";"ORD";"LGA";"18:00:00";"21:09:00";"02:09:00";"Boeing";"737-800"
693;"LH";"AMM";"FRA";"02:30:00";"06:20:00";"04:50:00";"Airbus";"A320"
693;"UA";"LGA";"ORD";"19:00:00";"20:35:00";"02:35:00";"Boeing";"737-700"
694;"LH";"FRA";"TLV";"14:05:00";"19:10:00";"04:05:00";"Airbus";"A321"
694;"UA";"SFO";"RNO";"10:45:00";"11:51:00";"01:06:00";"Boeing";"737-800"
695;"CZ";"DLC";"ICN";"14:05:00";"16:30:00";"01:25:00";"Airbus";"A319"
695;"LH";"TLV";"FRA";"08:00:00";"11:40:00";"04:40:00";"Airbus";"A321"
695;"UA";"BOS";"EWR";"12:00:00";"13:32:00";"01:32:00";"Boeing";"737-900"
696;"CZ";"ICN";"DLC";"17:30:00";"17:50:00";"01:20:00";"Airbus";"A319"
696;"UA";"IAD";"DEN";"14:55:00";"16:44:00";"03:49:00";"Boeing";"737-900"
697;"UA";"SFO";"IAD";"21:40:00";"05:34:00";"04:54:00";"Boeing";"737-900"
698;"UA";"SFO";"ORD";"14:00:00";"20:11:00";"04:11:00";"Boeing";"737-800"
699;"UA";"EWR";"FLL";"07:40:00";"10:40:00";"03:00:00";"Boeing";"737-800"
700;"AC";"YYZ";"LGA";"06:30:00";"07:58:00";"01:28:00";"Airbus";"A318"
700;"UA";"BOS";"EWR";"09:00:00";"10:15:00";"01:15:00";"Boeing";"737-900"
701;"AC";"LGA";"YYZ";"06:30:00";"08:15:00";"01:45:00";"Airbus";"A318"
701;"UA";"SFO";"AUS";"10:50:00";"16:21:00";"03:31:00";"Boeing";"737-800"
702;"AC";"YYZ";"LGA";"08:05:00";"09:33:00";"01:28:00";"Airbus";"A318"
702;"UA";"ORD";"CLE";"18:09:00";"20:24:00";"01:15:00";"Boeing";"737-800"
703;"AC";"LGA";"YYZ";"07:25:00";"09:01:00";"01:36:00";"Airbus";"A318"
